User Unique ID,Training Title,Training Locator Number,Reactionnaire Question,Question ID,Question User Response
6add3f3a-2cf4-4913-ac23-8f29439009c7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
6add3f3a-2cf4-4913-ac23-8f29439009c7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
6add3f3a-2cf4-4913-ac23-8f29439009c7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
db8b278c-f21a-431d-bf59-c2faca46b159,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
db8b278c-f21a-431d-bf59-c2faca46b159,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
db8b278c-f21a-431d-bf59-c2faca46b159,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Agree
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Neutral
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,6
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Neutral
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Neutral
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Neutral
892928ee-4632-4b14-80b3-c4dcbc8f6e20,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Neutral
89cdcd57-097d-48c2-a9b7-c927f4252d61,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
89cdcd57-097d-48c2-a9b7-c927f4252d61,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,10
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,What could be done differently to improve your overall learning experience?,4517,a more diverse group of people as far as the actual class. The hosts were amazing.
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,Yes
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the online interaction you had with the facilitators?,5315,Extremely Satisfied
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Analyze the current state of child welfare as it relates to racial disproportionality,5368,
bca62d4e-a3ac-473f-9142-cda9122255f2,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Strongly Agree
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Agree
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Neutral
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,What could be done differently to improve your overall learning experience?,4517,N/A
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,Yes
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Frequently (26-50% of the time)
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,
9dea86c0-cde2-462d-875a-db33d4e3cbc7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
0bbf9ca5-032a-4cc3-840d-ddea598a037b,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Cornerstone learning management system?,4491,Extremely Satisfied
0bbf9ca5-032a-4cc3-840d-ddea598a037b,Understanding and Undoing Implicit Bias (Virtual ILT),12211,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
0bbf9ca5-032a-4cc3-840d-ddea598a037b,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the online interaction you had with other learners in this program?,5321,Neutral
0bbf9ca5-032a-4cc3-840d-ddea598a037b,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Agree
0bbf9ca5-032a-4cc3-840d-ddea598a037b,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Agree
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
9d5c6b8f-c751-4fbf-9cf6-ee9ed13a2a7f,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Strongly Agree
96986cee-22a5-4d71-b4ca-f0d50eaec290,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Extremely Satisfied
96986cee-22a5-4d71-b4ca-f0d50eaec290,Understanding and Undoing Implicit Bias (Virtual ILT),12211,What could be done differently to improve your overall learning experience?,4517,nothing
96986cee-22a5-4d71-b4ca-f0d50eaec290,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Almost Always (76-100% of the time)
96986cee-22a5-4d71-b4ca-f0d50eaec290,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Which other training topics or learning methods would support your job performance?,4526,
96986cee-22a5-4d71-b4ca-f0d50eaec290,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,I believe this learning program will help me do my current job better.,4478,Agree
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,N/A (did not access)
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,8
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,What could be done differently to improve your overall learning experience?,4517,"It would be helpful to provide the slides in advance so the terms and definition could be reviewed prior to the class especially if you are not 100% familiar with the terms.  Additionally, provide examples with the terms so it is easier for everyone to jump into the discussion phase of the class.  Yet, the training was great with good facilitators who keep the topic relatable and easy to talk about."
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Strongly Agree
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the online interaction you had with other learners in this program?,5321,
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Recall key implicit bias (IB) concepts and key points.,5362,Neutral
9ab7ce47-be4a-4858-b253-05f8226411f7,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Strongly Agree
ce7fec69-4452-4295-a453-08dcef42e835,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Agree
ce7fec69-4452-4295-a453-08dcef42e835,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Frequently (26-50% of the time)
ce7fec69-4452-4295-a453-08dcef42e835,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
ce7fec69-4452-4295-a453-08dcef42e835,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with taking this learning program in a virtual format?,5309,Satisfied
ce7fec69-4452-4295-a453-08dcef42e835,Understanding and Undoing Implicit Bias (Virtual ILT),12211,How satisfied are you with the online interaction you had with other learners in this program?,5321,Satisfied
ea692674-777a-46ac-8b73-6823bf109579,Understanding and Undoing Implicit Bias (Virtual ILT),12211,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Almost Always (76-100% of the time)
ea692674-777a-46ac-8b73-6823bf109579,Understanding and Undoing Implicit Bias (Virtual ILT),12211,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
